title,imdb_score,predicted_score
Mike Birbiglia: My Girlfriend's Boyfriend,8.0,6.545198337035366
Effie Gray,6.0,6.1414098719171335
Elena,7.6,7.021520222256008
The Haunting in Connecticut 2: Ghosts of Georgia,5.2,5.757439236691532
The Nut Job,5.7,6.419633590339856
Haider,8.1,6.403428355521989
Omar,7.5,5.972059475010269
Tom Segura: Completely Normal,7.7,6.851218956468351
We Steal Secrets: The Story of WikiLeaks,6.9,7.3319519268269815
Search Party,5.6,6.1337279121981965
Stand by Me Doraemon,7.3,6.603152168053228
Berserk: The Golden Age Arc III - The Advent,7.8,6.180866993408642
The Square,8.1,7.502605423915995
2 States,6.9,6.354627916398272
The Short Game,7.3,7.020437596376048
Highway,7.6,6.420552861471485
Jinxed,6.3,5.704441236930222
Dabbe: The Possession,6.8,5.753182976549802
Ralphie May: Imperfectly Yours,5.4,6.828689513959098
Mary Kom,6.8,6.638489569099448
"The Other One: The Long, Strange Trip of Bob Weir",7.3,6.896466393654514
Fukrey,6.9,6.421693749730096
Free Birds,5.8,6.21102110938223
Race 2,5.3,5.95658628421058
Birth Reborn,7.8,6.986328413723648
The Berlin File,6.6,5.700874897418046
Monty Python: The Meaning of Live,7.6,7.001127000997194
Imperial Dreams,6.7,6.232280420167854
Monty Python: Live (Mostly),7.6,7.383375802203531
LEGO DC Comics Super Heroes: Batman Be-Leaguered,6.5,5.419825414901958
Hasee Toh Phasee,6.8,6.178359041997425
The Boss: Anatomy of a Crime,7.3,6.329045545953001
Once Upon a Time in Mumbai Dobaara!,4.4,6.178664788717711
Jim Jefferies: Bare,8.0,6.0091412086663425
Pizza,6.2,5.389774972789894
Boss,5.1,6.53751798398028
Madras Cafe,7.6,6.189914937598722
Ankhon Dekhi,8.0,6.383540573461886
Kai Po Che!,7.7,6.6268745124927975
Anjaan,5.3,6.053728274778365
ABCD,6.3,6.706862610424949
Blind Detective,6.4,6.064857980304204
Satyagraha,5.9,7.622524448938783
Buddies,6.5,6.976233270460391
Khoobsurat,6.4,5.922652025759518
The Perfect Dictatorship,7.2,6.6443620930531395
Bride for Rent,6.4,5.843800842858464
Selfie,6.0,7.445288997116137
Chashme Baddoor,5.4,6.500359202703443
Bombay Talkies,6.6,6.32055291981662
Humpty Sharma Ki Dulhania,6.0,6.214372887118728
Ragini MMS 2,3.9,5.848636285339936
Mission Blue,7.9,7.190233710119088
Chennai Express,6.0,6.260314443512478
Saheb Biwi Aur Gangster Returns,6.7,6.13374324195928
Raja Natwarlal,6.1,6.087067278115995
My Beautiful Broken Brain,7.0,6.903699027136184
Jim Gaffigan: Obsessed,7.6,6.822214275077194
Jeff Dunham: All Over the Map,7.1,5.777434905249457
Eyes of a Thief,6.6,6.30057281558701
Miss Granny,7.2,6.303295481725833
Aziz Ansari: Buried Alive,7.2,6.9073565914574075
Print the Legend,7.0,7.553388469970734
The Butterfly's Dream,7.7,6.7120526487281325
Tea Time,7.6,6.801494798755094
Mitt,6.9,6.710076623995313
Trailer Park Boys - Live in F**kin' Dublin,6.2,5.939838630454048
Ungli,5.8,6.321139602234183
When Love Happens,4.8,5.783742125857692
Marc Maron: Thinky Pain,7.3,6.021831173823998
Coming Soon,7.3,6.267986361001441
Born in Gaza,7.4,6.785983780434279
Tiger & Bunny: The Rising,6.7,6.261939761584053
My Own Man,6.4,6.905796483817753
SDU: Sex Duties Unit,5.9,5.764574185877407
City of God: 10 Years Later,6.4,6.770599092475287
October 1,6.4,6.559227372164706
The Amazing Praybeyt Benjamin,4.0,5.818111712146198
Free to Play,7.6,6.582588862571598
Inkaar,6.1,6.088223484437762
Dabbe 5: Curse of the Jinn,5.9,5.910676177732334
Diamonds in the Sky,7.4,6.5383049088090885
Chhota Bheem and the ShiNobi Secret,8.6,6.561561785033824
Bhaji in Problem,7.1,6.470213450538552
Dedh Ishqiya,7.0,6.202567699387046
She's The One,6.3,6.086676422218481
Wedding Association,7.0,6.299422932856821
Chelsea Handler: Uganda Be Kidding Me Live,5.8,5.868774149725446
Ghadi,7.3,6.21364017652607
Swearnet: The Movie,6.0,6.255957636808482
E-Team,7.1,7.11756765244759
SampleThis,6.4,6.91190800946579
El Mago Pop,6.8,6.512612723956003
Ghanchakkar,5.8,6.095608180279214
Seven Souls in the Skull Castle,7.3,6.271589767449868
Giraffada,6.3,6.200350102896159
Pagpag: Siyam na Buhay,5.4,5.635756847203581
Anaamika,5.5,5.934106893683882
The Midas Touch,5.0,6.081270349743136
Chhota Bheem in the Incan Adventure,7.5,6.63556496256151
Mars at Sunrise,7.8,6.138203048538088
It Takes a Man and a Woman,6.7,6.157219242427566
Gori Tere Pyaar Mein,4.9,6.375536843640553
What the Fish,5.2,6.455033330160049
A Place in the Stars,6.2,6.153813186376752
Heritages,7.3,7.235446796874925
Trailer Park Boys: Live at the North Pole,6.7,5.987981366718451
One by Two,3.9,6.273362022990121
Romantik Komedi 2: Bekarlığa Veda,5.1,5.797814390407218
Chhota Bheem the Crown of Valhalla,7.6,6.487238016839001
The Land of Cards,5.5,6.209014827802299
Gollu Aur Pappu,3.8,6.2356499811281125
Bobby Jasoos,5.5,5.956725871761051
Refugiado,6.4,6.122581795537386
Chhota Bheem Aur Hanuman,7.3,6.656635582566146
That Thing Called Tadhana,7.4,6.070429204085919
Must Be... Love,6.4,5.791536855379071
She's Dating the Gangster,7.0,6.03543623303505
Swearnet Live,5.3,5.895450068122294
Himmatwala,1.7,6.436423336291945
Chhota Bheem & Krishna vs Zimbara,9.1,6.568604401228768
Theeya Velai Seiyyanum Kumaru,5.3,6.191589302393943
A Fairly Odd Summer,3.8,6.392124411172688
Deliha,4.5,5.658352380622219
Chhota Bheem Neeli Pahaadi,8.7,6.561570589430772
Four Sisters and a Wedding,7.2,6.532947672017698
D.L. Hughley: Clear,6.8,5.782488669399896
Cold Harbour,5.2,5.383219506095379
Confusion Na Wa,7.0,6.408520162621556
Flower Girl,6.0,5.713379133173042
Blind Intersections,6.6,6.240839198660403
Doctor Bello,4.8,6.014477636350826
Chhota Bheem Dus pe Dus,5.1,6.5364824570254285
Sigaram Thodu,6.1,5.857508491923845
Starting Over Again,8.3,7.490788213195131
Naan Sigappu Manithan,6.5,6.217926750962086
The War Against Women,7.3,6.9513693803823955
The Royal Bengal Tiger,6.8,5.859926045004038
Settai,4.5,6.084229895724896
Grandmother's Farm,2.9,5.4134065646502805
Na Bangaaru Talli,7.2,5.949470845203983
Wyatt Cenac: Brooklyn,6.3,5.838605086837134
Mumbai Delhi Mumbai,5.7,5.834601662207568
Hunt for the Wilderpeople,7.8,6.704570934960465
Hell or High Water,7.6,6.331936093001062
Legend,6.9,6.774242611477682
Blair Witch,5.0,5.418585032394745
War Dogs,7.1,7.168772300642431
Blackhat,5.4,5.9887499176866825
The Take,6.3,5.91110125049812
Nocturnal Animals,7.5,6.831557005192856
Raw,7.0,6.113127029878925
The Hateful Eight,7.8,7.990572557497281
Pan,5.7,5.752760401988638
The Gift,7.0,7.502943183129162
Wild Card,5.6,5.955953954333978
"Hail, Caesar!",6.3,6.738121064895054
Crimson Peak,6.5,5.865456882486441
Bāhubali: The Beginning,8.0,6.7517639950462325
Ouija: Origin of Evil,5.3,5.675278374014411
Sinister 2,5.3,5.5139523561058965
The Edge of Seventeen,7.3,6.698423581691813
London Has Fallen,5.9,6.21108275613328
A Silent Voice: The Movie,8.1,6.857906183870668
Kung Fu Panda 3,7.1,6.754306888457968
Hush,6.6,5.5432197819541145
Mr. Right,6.3,5.567514133221529
The Boy,6.0,5.600457332445352
Steve Jobs,7.2,7.214077380696089
The Conjuring 2,7.3,6.478350419954559
Home,6.6,6.434138544976193
Chappie,6.8,6.3444188429600885
Gantz:O,7.1,5.885739390590473
In a Valley of Violence,6.0,5.887349662778654
A Monster Calls,7.4,6.872704212968479
Christine,6.9,6.56808194306285
Loving,7.0,6.301846668901526
The Danish Girl,7.1,6.587726493845544
Under the Shadow,6.8,5.885949240732998
The DUFF,6.4,6.052275607905379
Unfriended,5.5,5.712415660762744
Closet Monster,7.0,6.292285396694211
Self/less,6.5,5.998532276168959
The Fundamentals of Caring,7.3,6.527766362082531
"Hello, My Name Is Doris",6.6,6.087005955771296
Spectral,6.3,5.56891044777705
Other People,6.8,6.298397750791175
Circle,6.0,5.362560713800455
Batman: The Killing Joke,6.4,6.495973074586942
He Never Died,6.3,5.797877074820569
American Ultra,6.1,5.80053130968183
13th,8.2,7.354544391482676
Before I Wake,6.2,5.830135032874537
Blue Jay,7.2,5.849612316471351
Advantageous,6.2,5.759194264376447
Into the Inferno,7.2,7.043083106630213
Collateral Beauty,6.7,6.263232008442273
Beasts of No Nation,7.7,7.0177638295579925
ARQ,6.3,5.353450085637554
The Forest,4.8,5.5490807086695
"What Happened, Miss Simone?",7.6,7.01754234061584
The Bye Bye Man,4.3,5.773867033310218
Ip Man 3,7.0,6.566695464287513
The Space Between Us,6.4,5.811433160374037
Demonic,5.3,5.328889947991449
Winter on Fire: Ukraine's Fight for Freedom,8.3,7.020125854142989
Mascots,5.8,5.972711831725469
The Siege of Jadotville,7.2,6.351686863043774
Visaranai,8.5,6.163872425103925
By the Sea,5.3,6.249925491809826
Team Foxcatcher,7.3,7.259775233548382
The Ridiculous 6,4.8,6.074162492401669
Bo Burnham: Make Happy,8.4,6.729562884794298
The Do-Over,5.7,6.029308413034627
Suffragette,6.9,6.827372855808207
Headshot,6.3,5.903053333806518
Jem and the Holograms,4.1,5.624848271275248
Sleight,5.9,5.578877152386347
Hot Girls Wanted,6.1,6.91921587211413
The Distinguished Citizen,7.5,6.4383393459809355
"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.1,6.246076241882342
Mindhorn,6.3,5.836132563098722
I Am the Pretty Thing That Lives in the House,4.6,5.517156873437138
Pee-wee's Big Holiday,6.1,5.397652153531986
You're My Boss,6.3,5.832014351514111
White Girl,5.7,5.770294227169835
Frank & Lola,5.9,5.654583798957098
Barry,5.9,6.3213879968671876
David Brent: Life on the Road,6.3,5.7543642519963285
Güeros,7.4,6.363956887246637
Front Cover,6.4,5.8727828113344245
Rocco,5.7,7.010208517785209
Ratchet & Clank,5.5,5.933361241401258
The Darkness,4.5,5.400793524066039
Marco Polo: One Hundred Eyes,7.8,5.808748970022975
Tramps,6.5,6.536560231127702
LEGO Marvel Super Heroes: Avengers Reassembled!,6.1,5.40067714797307
Marauders,5.5,5.7082995792422295
Special Correspondents,5.8,6.206688913990298
Baaghi,5.3,5.409199814385218
Tallulah,6.7,6.08342618551351
Bert Kreischer: The Machine,7.6,5.826388874850771
Amanda Knox,6.9,6.988758828613548
Results,5.4,5.865730563249336
Sebastian Maniscalco: Why Would You Do That?,7.4,5.776243138279348
The Young Messiah,5.6,6.8899529124437535
Term Life,5.5,5.84016112177293
For the Love of Spock,7.6,7.0194803211331305
John Mulaney: The Comeback Kid,7.9,6.71816733477791
Incarnate,5.2,4.881686046563779
Message from the King,6.4,5.913519275920777
The Warriors Gate,5.4,5.739680120369222
Tig,7.4,6.963720988063024
Drishyam,8.2,6.7910749612176815
Taxi Driver,6.0,6.337293087699372
The Dreamseller,6.0,6.252580041220888
Lavender,5.3,5.992878424818535
Ali Wong: Baby Cobra,7.5,5.76814139498785
Hyena Road,6.5,6.211571896440375
Septembers of Shiraz,7.9,6.187556363639111
A Very Murray Christmas,5.5,5.763879053674721
Divines,7.4,6.35036970753287
Audrie & Daisy,7.2,6.978951000756972
Always Be My Maybe,6.6,5.786058100234058
Pandora,6.6,6.11597801548541
Keith Richards: Under the Influence,7.1,6.817298373405286
"Surviving Compton: Dre, Suge and Michel'le",6.5,7.1458603298343135
Colin Quinn: The New York Story,6.9,5.769004624252183
Hawaizaada,5.5,7.00045544297285
Riot,5.1,5.675694667240528
Kevin Hart: What Now?,5.9,7.080370030520534
Legends of the Hidden Temple,5.6,5.210580220270359
Veteran,7.0,5.6979837859867075
Opening Night,6.0,5.728341046409014
Raman Raghav 2.0,7.4,6.328401859076237
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.3,5.836966951672522
6 Years,5.6,5.877973881807172
Shaun the Sheep: The Farmer's Llamas,6.8,5.974837074315573
Un + une,6.2,6.0817674847113
Ok Kanmani,7.4,6.205894014097034
True Memoirs of an International Assassin,5.9,5.932382527970127
High & Low The Movie,6.4,5.93931107657415
Strange Weather,6.0,6.341466596083642
The Lighthouse of the Orcas,6.7,6.0151366804621205
Servant Of The People 2,6.2,5.777049407953378
Heneral Luna,7.3,6.72328342446891
Ordinary World,5.5,5.932510015404006
Mohenjo Daro,5.6,6.351755234211147
Dil Dhadakne Do,7.0,6.372497243070413
Toro,5.9,5.905401118923926
Riphagen the Untouchable,7.1,6.455556900826707
Gabbar Is Back,7.1,6.440468220440074
Demetri Martin: Live (At The Time),7.4,6.740851246089441
4K Fireplace,7.7,7.2707156132644855
7 Years,6.7,6.118377764497062
Talvar,8.1,6.333952855355378
Brothers,6.4,6.329239671583046
Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,7.4,7.026075303342999
Pyaar Ka Punchnama 2,7.3,6.547517758184036
Much Loved,6.2,6.349294461036244
A Second Chance,8.6,6.905958954997999
Rebirth,4.9,5.791253146566689
Lang Tong,4.8,5.672076349885316
Manson Family Vacation,5.8,5.969607342693344
Gridlocked,5.8,5.910609123752387
Jimmy Carr: Funny Business,7.2,5.7763893121972885
Aziz Ansari: Live at Madison Square Garden,6.6,5.764003834709996
The Next Skin,6.2,6.028838603173554
Chris Tucker: Live,6.3,6.957935330360684
"Dana Carvey: Straight White Male, 60",6.5,5.784205813955978
Justin Timberlake + The Tennessee Kids,7.6,6.896508501690107
Russell Peters: Almost Famous,6.6,5.848221075191923
Colin Quinn: Unconstitutional,7.1,5.736805354425435
Jim Jefferies: Freedumb,7.7,7.001181292502707
Asperger's Are Us,6.6,7.134715896854466
Tony Robbins: I Am Not Your Guru,6.6,7.089778819326739
Hunterrr,7.0,6.377282879092256
Belgica,6.7,6.468435138761606
Kapoor & Sons,7.7,6.162600142890518
Udta Punjab,7.7,6.519359489847226
Tamasha,7.3,6.270012564104249
Breaking the Bank,4.8,6.0777747850119965
All About Asado,6.5,6.905873098965671
Chronically Metropolitan,4.9,6.199395618796743
Fate/Grand Order: First Order,5.7,6.27572107633187
Hannibal Buress: Comedy Camisado,6.6,5.901088946758684
Anjelah Johnson: Not Fancy,5.7,6.7515776010414115
Force 2,6.2,5.644973393617661
Fitoor,5.4,6.173115629522876
Triumph in the Skies,4.3,5.980645670779943
In the Shadow of Iris,6.1,6.051939351666611
Mucize,7.6,7.329887697572751
The Ivory Game,7.9,7.05769092427807
Our Lovers,6.7,5.878279482508518
Beauty and the Bestie,4.6,6.164210912286272
Tom Segura: Mostly Stories,7.5,6.81018515652611
Dhanak,7.9,6.363116067337536
Jonah,5.4,5.378950646381874
Chocolate City: Vegas Strip,3.7,6.320865793043431
I'll Sleep When I'm Dead,6.6,6.851436120247406
Project Marathwada,6.5,6.347835399306085
ABCD 2,5.4,6.6321020245906155
Ali Baba and the 7 Dwarfs,5.6,6.292811583804514
Te3n,7.3,6.434277164060525
"Chatô, The King of Brazil",5.4,6.5897841942408135
The Guardian Brothers,5.4,6.493992310455873
Budhia Singh: Born to Run,7.6,6.396640632945463
Mercy,4.1,5.91461194738163
City of Joy,7.5,7.023682234563999
XOXO,5.3,6.2238075552339325
Layla M.,6.6,6.258681113317365
Jessica Darling's It List,5.4,5.613990566015389
Garfunkel and Oates: Trying to be Special,7.3,5.755911364866634
Slam,6.1,5.956145758246869
The Blind Christ,5.8,6.338772450615743
Shaandaar,3.6,6.421313645074747
Rainbow Time,5.9,6.23273996651799
The Flower of Aleppo,5.4,6.1843514769537435
The Worthy,5.1,5.026059164110883
You Are My Sunday,7.7,6.43141235866468
Black,4.3,5.6824832556548515
The Lion Woman,6.6,6.574565584879906
7:19,5.8,6.269955518833669
Schubert in Love,5.0,5.98377808069862
Frank and Cindy,6.1,6.328364315834705
Dharam Sankat Mein,6.3,6.2063674064215775
Puerto Ricans in Paris,5.3,6.025233735634089
Love O2O,6.4,5.999109682995723
Fifty,6.0,5.758078027658932
"Liar, Liar, Vampire",5.7,5.639013157133242
Patton Oswalt: Talking for Clapping,6.7,6.750384098963664
Selfie 69,6.1,5.5262910858001675
Ricardo O'Farrill: Abrazo Genial,5.5,5.977677008602143
My Mother's Wound,7.3,6.490761009092822
Iliza Shlesinger: Confirmed Kills,6.6,5.878449567759674
Umrika,6.6,6.301622364460698
Journey to Greenland,6.3,6.274743063650831
Michael Che Matters,7.2,5.758608434185987
'76,5.6,6.1916883599557835
Halal Love,6.3,5.91895829125523
100 Meters,7.5,6.355745507441171
Brent Morin: I'm Brent Morin,6.5,5.8215214509939415
Joe Rogan: Triggered,7.4,6.741946887219719
Kyaa Kool Hain Hum 3,1.9,6.21166683475596
Olmo and the Seagull,7.2,6.586366150791136
The Beginning of Life,7.5,6.786743948660991
Offline: Are You Ready for the Next Level?,5.0,5.660303432546563
Phantom,5.9,5.587518402312568
MindGamers,3.6,5.24675836268478
David Cross: Making America Great Again,6.5,5.854733226470387
Jeff Dunham: Unhinged in Hollywood,6.7,5.728680310202911
Barcelona: A Love Untold,6.6,6.171168956427863
Sofía Niño de Rivera: Exposed,7.3,5.893841351729023
The Doll,5.2,5.345353681119626
U Turn,7.5,5.837566432555427
I Love You,4.7,5.941397994986197
Very Big Shot,6.9,5.941963453646721
The Heirs,5.7,6.092420684097888
Barakah Meets Barakah,6.3,5.620482232962871
Pettson and Findus: The Best Christmas Ever,5.5,6.3779405819805035
Iliza Shlesinger: Freezing Hot,6.8,6.811957547703578
Katti Batti,4.6,6.253547724360168
Mike Epps: Don't Take It Personal,4.4,5.7714901715829185
Ghost Patrol,5.1,5.833573351148743
Bangistan,4.5,6.680965219151851
Ludo,2.8,5.318239179849485
Born in Syria,7.7,6.868633331967914
Theo Von: No Offense,5.6,6.747905661221132
Ricardo O'Farrill: abrazo navideño,5.7,5.54931884068106
"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",6.5,5.8714822952293275
#Rucker50,5.2,6.666162217528196
The Breakup Playlist,6.5,6.070028543885428
S Storm,5.1,5.827166814695566
HiGH&LOW: The Red Rain,6.1,6.066030955926259
The Massively Mixed-Up Middle School Mystery,7.3,5.379502406512515
Those who fear are dead,3.6,6.347830997107607
Poshter Girl,6.6,6.43512916131607
3000 Nights,7.0,6.318173996901308
Wazir,7.2,5.957966424651943
Motu Patlu: King Of Kings,6.5,6.5652094717736915
The Love Affair,6.3,6.139004904188923
Everyday I Love You,7.0,6.118464749100774
Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,5.9,5.852483703048662
The CEO,5.6,6.188695447948682
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),6.8,5.900542004101453
Reggie Watts: Spatial,6.0,5.748001515571723
Aerials,1.5,5.729426771044899
Chhota Bheem in African Safari,6.5,6.436997920150382
Meet The in-Laws,6.0,5.85812201792946
Chris D'Elia: Incorrigible,6.4,6.989675353342612
Ordinary People,7.3,6.3277112519740015
Couple Of Days,6.4,6.298539287040718
Kara Bela,6.7,6.170093110520789
Vince & Kath & James,6.8,5.7972311475040215
Carlos Ballarta: el amor es de putos,7.0,5.802421608248302
Sen Benim HerŞeyimsin,6.2,6.088686933668193
Saawan,7.3,5.963682646156478
A Chaster Marriage,5.4,5.516297642321
Misunderstanding,4.3,5.578943854319107
Eddie: Strongman,7.4,6.981430529530499
Cedric the Entertainer: Live from the Ville,6.2,5.754292078579326
Wedding Association 2: Circumcision,6.3,6.243796243326308
One in a Billion,6.7,6.758365552337821
Brahman Naman,5.5,5.995644980048709
XV Beyond the Tryline,6.8,6.943440421261563
Virunga: Gorillas in Peril,6.6,6.487487716616442
Santa Banta Pvt Ltd,2.7,6.121657374051267
Jada,5.4,5.839698524976555
Grandmother's Farm Part 2,5.4,5.196262881526174
Dieter Nuhr: Nuhr in Berlin,4.7,5.800579814561296
Niyazi Gül Dörtnala,4.5,6.035501664315646
Sila Samayangalil,5.8,6.284522288727224
Love Is a Story,6.0,5.760521182809605
Husband Factor,6.2,6.234108307908066
Husband Factor: Resurrection,5.3,5.784274330513185
The Super Parental Guardians,4.4,6.1393512282917015
Oloibiri,5.1,5.811696524120663
Sam Kinison: The Scream Continues,6.1,6.476427588020776
Gang of the Caribbean,5.1,5.694541585524064
Kiss of Life,5.9,6.0779682219123075
Souk Bazaar,5.2,5.991035597600529
Everything About Her,7.2,6.4775939155076045
Road To High & Low,6.6,5.960477555872394
The Arbitration,5.0,6.294600351599456
The Last Egg,4.8,5.926838999884431
Jandino: Whatever it Takes,4.5,5.991526723373511
Gbomo Gbomo Express,5.0,6.2922726790587475
Janoskians: Untold and Untrue,3.7,5.967787577651293
Crazy Beautiful You,7.0,6.087002472055843
Snervous Tyler Oakley,5.4,6.987565351172101
Sommore: The Reign Continues,7.0,6.091528434312899
Hajwala: The Missing Engine,2.0,5.875763260811709
Just the Way You Are,6.3,6.030084854495811
Dedemin Fişi,5.5,5.740123084837833
The Unmarried Wife,5.9,6.155857711762138
My Stupid Boss,7.1,6.339831934939546
The Third Party,6.1,5.827952817128619
Ojukokoro (Greed),6.6,5.898588480085287
Lakeeran,6.3,6.36877395335641
Time Out,6.0,6.681002101729781
Leave No Trace,7.1,6.389923228715027
Blade Runner 2049,8.0,7.253553108786463
12 Strong,6.5,6.914717874195894
It,7.3,6.8532949072191585
Wind River,7.7,6.668868258612044
Sorry to Bother You,6.9,6.433953524514408
Dunkirk,7.8,7.723732408436824
Vice,7.2,7.843669061358746
Phantom Thread,7.4,6.519340596100008
Molly's Game,7.4,7.062055388621864
Den of Thieves,7.0,6.3586210913730525
CHiPS,6.0,5.956760917023772
The Ballad of Buster Scruggs,7.3,6.509475577298041
Darkest Hour,7.4,6.944777461420337
Won't You Be My Neighbor?,8.4,7.078665422402459
The Ritual,6.3,5.547484796702811
Okja,7.3,6.339895987510417
Final Score,5.7,5.8651435686520585
Rumble: The Indians Who Rocked the World,7.7,6.966684531766916
The Nightingale,7.3,5.940180245202228
Forgotten,7.4,5.180776596941939
Backtrace,3.8,5.789074901608551
Set It Up,6.5,5.909877497814755
Crooked House,6.3,6.318155698537069
The Cloverfield Paradox,5.5,5.37238780225934
What Happened to Monday,6.8,6.115412886176223
Gerald's Game,6.5,5.806586998121084
Roma,7.7,6.917202502991714
Adrift,6.6,5.588061111735897
The Beguiled,6.8,7.2089895088273295
Ghostland,6.4,5.61932177543742
The Bad Batch,5.2,5.236946000319207
Tully,7.0,6.452622127241554
The Guernsey Literary & Potato Peel Pie Society,7.3,6.643768317953494
The Foreigner,7.0,6.185771225421924
"Can't Stop, Won't Stop: A Bad Boy Story",5.3,6.900840433669323
Outlaw King,6.9,6.824354155344288
Destination Wedding,6.0,6.016193983951851
Bird Box,6.6,6.284597573007801
The Babysitter,6.4,5.726369893846474
The Package,5.5,6.107058229008167
Replicas,5.5,5.922646196782985
Cam,5.9,5.560423266949819
Level 16,6.0,5.794152102766638
Abducted in Plain Sight,6.8,6.956771272863385
The Meyerowitz Stories (New and Selected),6.9,6.466622144808952
I Don't Feel at Home in This World Anymore,6.9,6.121474908257063
Step Sisters,5.4,6.155364870465668
The Shack,6.2,6.749598981513458
Calibre,6.8,6.067525387168899
Apostle,6.3,6.01369668607785
Beirut,6.4,5.954211555042733
To All the Boys I've Loved Before,7.1,6.268217916194921
Mirai,7.0,6.666772045789713
Bāhubali 2: The Conclusion,8.2,6.729233725748713
Berlin Syndrome,6.2,5.807719416253782
Icarus,7.9,7.000141682409726
The Kindergarten Teacher,6.7,6.0915571839879235
1922,6.2,6.671636493607323
Veronica,6.2,5.749363829830635
Little Italy,5.7,5.807304575207667
Hold the Dark,5.6,5.532376933969793
Mute,5.4,6.118347421862154
The Perfection,6.1,5.536313610518171
Red Joan,6.4,6.072118272146774
Bright,6.3,5.953909558770874
Kodachrome,6.8,6.339859772589058
The Discovery,6.2,5.537156040296729
Extinction,5.8,5.6639400073533395
The Book of Henry,6.5,6.2620776011550845
Creep 2,6.4,5.58084425782927
Speed Kills,4.2,5.856619824654814
Black Mirror: Bandersnatch,7.1,6.130786187824128
The Night Comes for Us,6.9,5.779002067114739
Cargo,6.3,5.439903287057369
When We First Met,6.4,5.938242871469846
Mudbound,7.4,6.894731179953588
Anon,6.1,5.68617044364926
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",7.6,6.988595231808887
A-X-L,5.3,5.355066033087304
Hell Fest,5.5,5.314313651330956
Malevolent,4.8,5.218443008584494
Happy as Lazzaro,7.5,6.634807483398312
Everybody Knows,6.9,6.409497042440087
22 July,6.8,6.762378485212459
Falls Around Her,6.3,5.984506307444242
Sand Castle,6.3,6.308214518556333
Buster's Mal Heart,6.2,6.034960443848412
On Body and Soul,7.5,6.166521466877448
Ben Is Back,6.7,6.397481381393021
Private Life,7.2,6.557319488769508
Mirage,7.4,6.141667605296853
Ravenous,5.8,5.068707403041515
RBG,7.6,6.912022072091908
An Evening with Beverly Luff Linn,5.8,6.18612485984486
Mary Magdalene,5.9,6.777621004479492
Dumplin',6.5,6.5224882854321535
Tau,5.8,5.174294129999652
Skins,6.1,6.193172962287527
Duck Butter,5.2,5.892159773443687
The Zookeeper's Wife,7.0,7.122927852554987
"Game Over, Man!",5.4,5.877485911580308
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,7.1,5.820614378967257
Victoria & Abdul,6.8,6.812432081327465
Hampstead,6.0,6.091853941628621
Hannah Gadsby: Nanette,8.1,6.765108440288124
War Machine,6.0,6.817277940331294
Bad Genius,7.6,6.432740737956685
The Kissing Booth,5.9,5.8822660449210105
The Forgiven,5.9,5.943000972446292
King of Thieves,5.5,6.727014653426714
The Titan,4.8,5.6392506117094925
Security,5.7,5.534719633856838
Mowgli: Legend of the Jungle,6.5,6.316639871424961
A Futile and Stupid Gesture,6.7,6.039978005323867
How It Ends,5.0,5.687614251151565
Death Note,4.5,5.652315183616302
The After Party,5.7,5.445908137988795
Perfect Bid: The Contestant Who Knew Too Much,6.5,7.043316373406697
The Other Side of the Wind,6.7,6.498668597283434
To the Bone,6.8,6.411986034963604
Goon: Last of the Enforcers,5.8,6.180194059574838
We the Animals,6.9,6.304425590160008
Reversing Roe,7.5,6.9346733652777175
Beyond Skyline,5.3,4.945642128036162
The Bar,6.3,5.430858759091599
Errementari: The Blacksmith and the Devil,6.4,5.596133546033073
Illang: The Wolf Brigade,5.9,5.8612804205332765
Shirkers,7.4,6.921854666318147
A Bad Moms Christmas,5.6,6.248315515039529
Welcome Home,5.2,5.634494249023298
Piercing,5.5,5.251548111457133
The Outsider,6.2,6.032216101670265
Indian Horse,7.2,6.369583269863334
Andhadhun,8.2,6.5941037107224645
Unicorn Store,5.5,6.329789949518464
My Happy Family,7.4,6.401233854261491
Newness,6.3,6.047631775584762
Monster High: Electrified,5.3,6.2373970610102845
No Escape Room,5.0,5.169738489008928
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,7.9,6.886404443604498
The Week Of,5.2,6.277821014577164
iBoy,6.0,5.241924930801723
May the Devil Take You,5.9,5.440753575779112
The Breaker Upperers,5.9,5.884498475617086
What the Health,7.4,6.999282737515323
The Long Dumb Road,6.1,6.030112452137182
Long Shot,7.4,6.6091378226779085
Dude,5.2,6.203057235348595
The Debt Collector,5.8,5.6966296321475625
Handsome Devil,7.0,6.295736608401157
Win It All,6.2,5.951730950499133
Tottaa Pataaka Item Maal,7.6,6.307796097856787
Trolls Holiday,6.1,5.604117174756524
Joan Didion: The Center Will Not Hold,7.4,6.90631501362212
The Incredible Jessica James,6.5,5.580406019117007
Siberia,4.3,5.577757221532337
The Resistance Banker,6.9,6.706813966211939
