title,imdb_score,predicted_score
The Short Game,7.3,7.034981790947044
Highway,7.6,6.5785199496828275
Jinxed,6.3,5.463510886057447
Dabbe: The Possession,6.8,5.828010602668717
Ralphie May: Imperfectly Yours,5.4,6.827494843816453
Mary Kom,6.8,6.595109752250813
"The Other One: The Long, Strange Trip of Bob Weir",7.3,6.803671803681159
Fukrey,6.9,6.4749117772522045
Free Birds,5.8,6.275698017670618
Race 2,5.3,6.124987933997863
Birth Reborn,7.8,6.860337159943175
The Berlin File,6.6,5.81653475118828
Monty Python: The Meaning of Live,7.6,7.041978864318109
Imperial Dreams,6.7,6.281975281977548
Monty Python: Live (Mostly),7.6,7.378053608038821
Hasee Toh Phasee,6.8,6.284885327002638
The Boss: Anatomy of a Crime,7.3,6.357494102939472
Once Upon a Time in Mumbai Dobaara!,4.4,6.383310368283761
Jim Jefferies: Bare,8.0,5.974888422472895
Pizza,6.2,5.354159803649688
Boss,5.1,6.6263643771397875
Madras Cafe,7.6,6.229664379249791
Ankhon Dekhi,8.0,6.4374117025609765
Kai Po Che!,7.7,6.730135455996229
Anjaan,5.3,6.351445746636066
ABCD,6.3,6.715668035739741
Blind Detective,6.4,6.186348613876569
Satyagraha,5.9,7.643174928340029
Buddies,6.5,6.760044254999285
Khoobsurat,6.4,6.061651834322694
The Perfect Dictatorship,7.2,6.68536501924312
Bride for Rent,6.4,5.799504009602528
Selfie,6.0,7.4660504306307685
Chashme Baddoor,5.4,6.4132435299885255
Bombay Talkies,6.6,6.39596272973615
Humpty Sharma Ki Dulhania,6.0,6.290965480985999
Ragini MMS 2,3.9,5.920693078879432
Mission Blue,7.9,7.191482505797251
Chennai Express,6.0,6.216090212852574
Saheb Biwi Aur Gangster Returns,6.7,6.165211354885541
Raja Natwarlal,6.1,6.330811177674413
My Beautiful Broken Brain,7.0,6.896850927784446
Jim Gaffigan: Obsessed,7.6,6.7452566003641525
Jeff Dunham: All Over the Map,7.1,5.61007488406365
Eyes of a Thief,6.6,6.401532103977041
Miss Granny,7.2,6.318667402049136
Aziz Ansari: Buried Alive,7.2,6.87874844789613
Print the Legend,7.0,7.517364981691598
The Butterfly's Dream,7.7,6.7297567407245955
Tea Time,7.6,6.785605157915022
Mitt,6.9,6.7767264715683755
Trailer Park Boys - Live in F**kin' Dublin,6.2,6.006498090405296
Ungli,5.8,6.4740731434333165
When Love Happens,4.8,5.929297035646168
Marc Maron: Thinky Pain,7.3,6.048936052986725
Coming Soon,7.3,6.300985320200271
Born in Gaza,7.4,6.774815222241947
Tiger & Bunny: The Rising,6.7,6.230265718188537
My Own Man,6.4,6.849809771047126
SDU: Sex Duties Unit,5.9,5.721751417695193
City of God: 10 Years Later,6.4,6.702469143064441
October 1,6.4,6.657925458701486
The Amazing Praybeyt Benjamin,4.0,5.821324875622463
Free to Play,7.6,6.551343788689732
Inkaar,6.1,6.166169806317308
Dabbe 5: Curse of the Jinn,5.9,5.955806351770854
Bhaji in Problem,7.1,6.5337070722572586
Dedh Ishqiya,7.0,6.3233137276445115
She's The One,6.3,6.153132545245193
Wedding Association,7.0,6.293587724645743
Chelsea Handler: Uganda Be Kidding Me Live,5.8,5.9186005250739635
Ghadi,7.3,6.1331735782426735
Swearnet: The Movie,6.0,6.319196865565182
E-Team,7.1,7.2941180448633975
SampleThis,6.4,6.842362517956598
Ghanchakkar,5.8,6.328314295445187
Seven Souls in the Skull Castle,7.3,6.376274131325712
Giraffada,6.3,6.146085366288452
Pagpag: Siyam na Buhay,5.4,5.686999502991501
Anaamika,5.5,6.091478370784692
The Midas Touch,5.0,6.055935091030361
Chhota Bheem in the Incan Adventure,7.5,6.46637109053037
Mars at Sunrise,7.8,6.184752382024318
It Takes a Man and a Woman,6.7,6.175306413390942
Gori Tere Pyaar Mein,4.9,6.491957133628652
What the Fish,5.2,6.373585678849792
Heritages,7.3,7.166306644228557
Trailer Park Boys: Live at the North Pole,6.7,6.0111157477639825
One by Two,3.9,6.332783673646111
Romantik Komedi 2: Bekarlığa Veda,5.1,5.78919971084653
The Land of Cards,5.5,6.341966968602074
Gollu Aur Pappu,3.8,6.279951839105395
Bobby Jasoos,5.5,6.0220869801600205
Refugiado,6.4,6.050895481823633
Chhota Bheem Aur Hanuman,7.3,6.517771366196614
That Thing Called Tadhana,7.4,6.139091329877045
Must Be... Love,6.4,5.891083706984505
She's Dating the Gangster,7.0,6.088982857918955
Swearnet Live,5.3,5.95483949273193
Himmatwala,1.7,6.523868081294733
A Fairly Odd Summer,3.8,6.275651583936943
Deliha,4.5,5.721025442372859
Four Sisters and a Wedding,7.2,6.576305051121855
D.L. Hughley: Clear,6.8,5.78369603078152
Cold Harbour,5.2,5.5009583344709405
Confusion Na Wa,7.0,6.468477975008662
Flower Girl,6.0,5.7747115234047035
Blind Intersections,6.6,6.262496337537919
Doctor Bello,4.8,5.986232505295558
Sigaram Thodu,6.1,6.03488832913937
Naan Sigappu Manithan,6.5,6.347872407294658
The War Against Women,7.3,7.014292130617733
The Royal Bengal Tiger,6.8,5.982734165548609
Settai,4.5,6.280295481362236
Na Bangaaru Talli,7.2,6.137974219561689
Wyatt Cenac: Brooklyn,6.3,5.897336342890201
Mumbai Delhi Mumbai,5.7,5.819466737508579
Hunt for the Wilderpeople,7.8,6.700595418535365
Hell or High Water,7.6,6.128619554736492
Legend,6.9,6.8508043254557585
Blair Witch,5.0,5.481204792518317
War Dogs,7.1,7.383181748023226
Blackhat,5.4,6.172004051001826
The Take,6.3,5.944472580309133
Nocturnal Animals,7.5,6.868096304627412
Raw,7.0,6.020950523804479
The Hateful Eight,7.8,7.929842683738864
Pan,5.7,5.747190459583944
The Gift,7.0,7.496314999800944
Wild Card,5.6,6.007277543454462
"Hail, Caesar!",6.3,6.686590483461693
Crimson Peak,6.5,5.854743644800864
Bāhubali: The Beginning,8.0,6.845249726709365
Sinister 2,5.3,5.569217835218657
The Edge of Seventeen,7.3,6.728393514663929
London Has Fallen,5.9,6.283814708467093
A Silent Voice: The Movie,8.1,6.898589838187122
Kung Fu Panda 3,7.1,6.722146252933891
Hush,6.6,5.5744427526329385
Mr. Right,6.3,5.558676905072126
The Boy,6.0,5.646032938876476
Steve Jobs,7.2,7.199280695395606
The Conjuring 2,7.3,6.437542820043377
Home,6.6,6.467724237888918
Chappie,6.8,6.3953643104066025
Gantz:O,7.1,5.97183622822706
In a Valley of Violence,6.0,5.71250967913838
A Monster Calls,7.4,6.917276518476642
Christine,6.9,6.685370561405558
Loving,7.0,6.396551023150817
The Danish Girl,7.1,6.562419712155452
Under the Shadow,6.8,5.958243140597845
The DUFF,6.4,6.059677977575939
Unfriended,5.5,5.637262159076032
Closet Monster,7.0,6.396948382656585
Self/less,6.5,6.027331250804295
The Fundamentals of Caring,7.3,6.486052502251567
"Hello, My Name Is Doris",6.6,6.103203471042971
Spectral,6.3,5.702495641826827
Other People,6.8,6.326935318852611
Circle,6.0,5.360879035841505
Batman: The Killing Joke,6.4,6.540296604335604
He Never Died,6.3,5.777481673663411
American Ultra,6.1,5.771883765211385
13th,8.2,7.480740598143548
Before I Wake,6.2,5.753787485923961
Blue Jay,7.2,5.9303241461878216
Advantageous,6.2,5.865128886796209
Into the Inferno,7.2,7.177504817680765
Collateral Beauty,6.7,6.283182632490989
Beasts of No Nation,7.7,7.1976970156409195
ARQ,6.3,5.419765353030204
The Forest,4.8,5.5843806137276415
"What Happened, Miss Simone?",7.6,7.038336201406738
The Bye Bye Man,4.3,5.7498318010604805
Ip Man 3,7.0,6.498457455836892
The Space Between Us,6.4,5.821610939997276
Demonic,5.3,5.3590598834895635
Winter on Fire: Ukraine's Fight for Freedom,8.3,7.10612894453592
Mascots,5.8,6.1004012736529
The Siege of Jadotville,7.2,6.471827388500742
Visaranai,8.5,6.367494953720068
By the Sea,5.3,6.2586724094551345
Team Foxcatcher,7.3,7.358887300678552
The Ridiculous 6,4.8,5.859904685187253
Bo Burnham: Make Happy,8.4,6.640348894081361
The Do-Over,5.7,6.067171750668149
Suffragette,6.9,6.826727064828424
Headshot,6.3,6.003638258567567
Jem and the Holograms,4.1,5.637400236951109
Sleight,5.9,5.644577210554884
Hot Girls Wanted,6.1,6.986383554127944
The Distinguished Citizen,7.5,6.4840666827128235
"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.1,6.272655844759026
Mindhorn,6.3,5.894532476330645
I Am the Pretty Thing That Lives in the House,4.6,5.592766391339217
Pee-wee's Big Holiday,6.1,5.444178590887643
You're My Boss,6.3,5.977112266499083
White Girl,5.7,5.880195732477255
Frank & Lola,5.9,5.833331048992968
Barry,5.9,6.460948734523552
David Brent: Life on the Road,6.3,5.741645265163546
Güeros,7.4,6.43913648014413
Front Cover,6.4,5.908636906910964
Rocco,5.7,7.0407630974462325
Ratchet & Clank,5.5,6.0108104096204045
The Darkness,4.5,5.477588665470827
Tramps,6.5,6.555748597869531
Marauders,5.5,5.870097938666224
Special Correspondents,5.8,6.279916694525644
Baaghi,5.3,5.59604871226779
Tallulah,6.7,6.188622276645095
Bert Kreischer: The Machine,7.6,5.9042303023948355
Amanda Knox,6.9,7.1166418668639535
Results,5.4,5.950119893191627
Sebastian Maniscalco: Why Would You Do That?,7.4,5.855512098118257
The Young Messiah,5.6,6.921606166735375
Term Life,5.5,5.872345405127419
For the Love of Spock,7.6,7.139854357921402
John Mulaney: The Comeback Kid,7.9,6.686925808021722
Message from the King,6.4,5.977598127612552
The Warriors Gate,5.4,5.709424574155512
Tig,7.4,6.998686678013547
Drishyam,8.2,7.049284342972991
Taxi Driver,6.0,6.469084203990785
The Dreamseller,6.0,6.3491519949817175
Lavender,5.3,6.122210531545395
Ali Wong: Baby Cobra,7.5,5.819435905757653
Hyena Road,6.5,6.378344993793454
Septembers of Shiraz,7.9,6.007579424385308
A Very Murray Christmas,5.5,5.690444786317958
Divines,7.4,6.485266653282637
Audrie & Daisy,7.2,7.124576415045896
Always Be My Maybe,6.6,5.957930935056959
Pandora,6.6,6.218140297610164
Keith Richards: Under the Influence,7.1,6.776658713669696
"Surviving Compton: Dre, Suge and Michel'le",6.5,7.057311896309064
Colin Quinn: The New York Story,6.9,5.838990344099847
Hawaizaada,5.5,7.142791475265572
Riot,5.1,5.618932639309292
Kevin Hart: What Now?,5.9,7.046358757143485
Legends of the Hidden Temple,5.6,5.220977595111918
Veteran,7.0,5.874579181534034
Opening Night,6.0,5.8341722551618505
Raman Raghav 2.0,7.4,6.609272716890117
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.3,5.943555877805042
6 Years,5.6,5.934517191403951
Un + une,6.2,6.149044169331396
Ok Kanmani,7.4,6.357004529314596
True Memoirs of an International Assassin,5.9,6.011895350930292
High & Low The Movie,6.4,6.064014616340358
Strange Weather,6.0,6.401761425478207
The Lighthouse of the Orcas,6.7,6.110715818663233
Servant Of The People 2,6.2,5.850996980167771
Heneral Luna,7.3,6.777688444214853
Ordinary World,5.5,5.86851511938856
Mohenjo Daro,5.6,6.4619869594861985
Dil Dhadakne Do,7.0,6.521891920204704
Toro,5.9,5.803283380715899
Riphagen the Untouchable,7.1,6.696311496994456
Gabbar Is Back,7.1,6.553949836202054
Demetri Martin: Live (At The Time),7.4,6.736013067404329
4K Fireplace,7.7,7.180993712007732
7 Years,6.7,6.097355227319543
Talvar,8.1,6.557481062966494
Brothers,6.4,6.413237204485313
Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,7.4,7.04700001615495
Pyaar Ka Punchnama 2,7.3,6.701923220643638
Much Loved,6.2,6.43837351851649
A Second Chance,8.6,7.003245545106882
Rebirth,4.9,5.985319518615824
Lang Tong,4.8,5.7106331272580855
Manson Family Vacation,5.8,6.038081199909344
Gridlocked,5.8,5.987783961562078
Jimmy Carr: Funny Business,7.2,5.844443501359684
Aziz Ansari: Live at Madison Square Garden,6.6,5.76489459668645
The Next Skin,6.2,6.114857085901803
Chris Tucker: Live,6.3,7.0385836963940065
"Dana Carvey: Straight White Male, 60",6.5,5.856978016435842
Justin Timberlake + The Tennessee Kids,7.6,6.865775650541
Russell Peters: Almost Famous,6.6,5.9369833235277705
Colin Quinn: Unconstitutional,7.1,5.774428037445198
Jim Jefferies: Freedumb,7.7,7.011552051244003
Asperger's Are Us,6.6,7.041297529845574
Tony Robbins: I Am Not Your Guru,6.6,7.222227384502877
Hunterrr,7.0,6.485132378536111
Belgica,6.7,6.573178896011816
Kapoor & Sons,7.7,6.272663301682078
Udta Punjab,7.7,6.694869438786767
Tamasha,7.3,6.354596835253006
Breaking the Bank,4.8,6.224867769194652
All About Asado,6.5,6.930993126644275
Chronically Metropolitan,4.9,6.264263363904233
Fate/Grand Order: First Order,5.7,6.201885724684339
Hannibal Buress: Comedy Camisado,6.6,5.921641536344153
Anjelah Johnson: Not Fancy,5.7,6.754797663985091
Force 2,6.2,5.885348654821466
Fitoor,5.4,6.354401043080697
Triumph in the Skies,4.3,5.885082269684021
In the Shadow of Iris,6.1,6.226364230626046
Mucize,7.6,7.305386406554163
The Ivory Game,7.9,7.1668325892309745
Our Lovers,6.7,5.792983089100935
Beauty and the Bestie,4.6,6.224758342395008
Tom Segura: Mostly Stories,7.5,6.84415705656351
Dhanak,7.9,6.466170992333966
Jonah,5.4,5.450405342829725
Chocolate City: Vegas Strip,3.7,6.362476893263559
I'll Sleep When I'm Dead,6.6,6.937290124195662
Project Marathwada,6.5,6.46863005034226
ABCD 2,5.4,6.733985022760936
Ali Baba and the 7 Dwarfs,5.6,6.236347362173208
Te3n,7.3,6.603480559597327
The Guardian Brothers,5.4,6.595780621835544
Budhia Singh: Born to Run,7.6,6.513700993781274
Mercy,4.1,6.018149090324964
City of Joy,7.5,7.141616120274218
XOXO,5.3,6.2578770383194025
Layla M.,6.6,6.332248009137232
Jessica Darling's It List,5.4,5.6534077232902336
Garfunkel and Oates: Trying to be Special,7.3,5.709989776683194
Slam,6.1,5.994004680193702
The Blind Christ,5.8,6.4041646664531795
Shaandaar,3.6,6.531242674193346
Rainbow Time,5.9,6.1968791062362305
The Flower of Aleppo,5.4,6.353233295984575
The Worthy,5.1,5.145688574381033
You Are My Sunday,7.7,6.5809542537824655
Black,4.3,5.769504876078367
The Lion Woman,6.6,6.631050935792079
7:19,5.8,6.325694398526021
Schubert in Love,5.0,6.0490741574102005
Frank and Cindy,6.1,6.3610190644518845
Dharam Sankat Mein,6.3,6.270995747029829
Puerto Ricans in Paris,5.3,6.018554333717164
Love O2O,6.4,5.951105152509205
Fifty,6.0,5.8481601917679376
"Liar, Liar, Vampire",5.7,5.579636775867407
Patton Oswalt: Talking for Clapping,6.7,6.770694999624615
Selfie 69,6.1,5.588507101186051
Ricardo O'Farrill: Abrazo Genial,5.5,6.108271832045895
My Mother's Wound,7.3,6.674642445634913
Iliza Shlesinger: Confirmed Kills,6.6,5.969176635762702
Umrika,6.6,6.357347089967137
Journey to Greenland,6.3,6.284072836727268
Michael Che Matters,7.2,5.822920363492871
'76,5.6,6.2883048469075185
Halal Love,6.3,5.960042473154587
100 Meters,7.5,6.413561758073331
Brent Morin: I'm Brent Morin,6.5,5.872873486470722
Joe Rogan: Triggered,7.4,6.760017339301664
Kyaa Kool Hain Hum 3,1.9,6.404666618646878
Olmo and the Seagull,7.2,6.518990973025043
The Beginning of Life,7.5,6.738938936710554
Offline: Are You Ready for the Next Level?,5.0,5.695158538433286
Phantom,5.9,5.66657955635006
MindGamers,3.6,5.287727620218268
David Cross: Making America Great Again,6.5,5.928682021114055
Jeff Dunham: Unhinged in Hollywood,6.7,5.747024073508353
Barcelona: A Love Untold,6.6,6.315509808750825
Sofía Niño de Rivera: Exposed,7.3,5.998536695289558
The Doll,5.2,5.447916530325307
U Turn,7.5,5.988570051048416
I Love You,4.7,5.988509943967389
Very Big Shot,6.9,6.052700311053904
The Heirs,5.7,6.099266398736676
Barakah Meets Barakah,6.3,5.673889402165354
Pettson and Findus: The Best Christmas Ever,5.5,6.433367210662192
Iliza Shlesinger: Freezing Hot,6.8,6.784071451770331
Katti Batti,4.6,6.391328384329753
Mike Epps: Don't Take It Personal,4.4,5.814591402363391
Ghost Patrol,5.1,5.880615913480653
Bangistan,4.5,6.788822186209618
Ludo,2.8,5.408612535968915
Born in Syria,7.7,6.923795224331778
Theo Von: No Offense,5.6,6.749125003154518
"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",6.5,5.9540514637679465
#Rucker50,5.2,6.684373631961831
The Breakup Playlist,6.5,6.113678887117185
S Storm,5.1,5.921859523403748
HiGH&LOW: The Red Rain,6.1,6.102292917913881
Those who fear are dead,3.6,6.5157533324499886
Poshter Girl,6.6,6.543695056510011
3000 Nights,7.0,6.431733305775597
Wazir,7.2,6.023532216422242
Motu Patlu: King Of Kings,6.5,6.5738341562308635
The Love Affair,6.3,6.281189048738279
Everyday I Love You,7.0,6.272560981433058
Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,5.9,5.947195429290147
The CEO,5.6,6.265535777382658
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),6.8,5.991232400044183
Reggie Watts: Spatial,6.0,5.730322551716517
Aerials,1.5,5.8242585016253985
Chris D'Elia: Incorrigible,6.4,6.934329884668312
Ordinary People,7.3,6.413250000346553
Kara Bela,6.7,6.136805965901143
Vince & Kath & James,6.8,5.984846633754284
Carlos Ballarta: el amor es de putos,7.0,5.881635200715561
Sen Benim HerŞeyimsin,6.2,6.262829286775705
Saawan,7.3,6.043263034690378
A Chaster Marriage,5.4,5.526725861325124
Misunderstanding,4.3,5.647662207706557
Eddie: Strongman,7.4,6.983010277291074
Cedric the Entertainer: Live from the Ville,6.2,5.816609901291147
Wedding Association 2: Circumcision,6.3,6.333175735428039
One in a Billion,6.7,6.733103692145198
Brahman Naman,5.5,6.126338569050129
XV Beyond the Tryline,6.8,7.0320631963108315
Santa Banta Pvt Ltd,2.7,6.261205036535842
Grandmother's Farm Part 2,5.4,5.206654352591378
Dieter Nuhr: Nuhr in Berlin,4.7,5.833073388870912
Niyazi Gül Dörtnala,4.5,6.039227343843847
Sila Samayangalil,5.8,6.359048358665854
Love Is a Story,6.0,5.797217146795835
Husband Factor,6.2,6.273970979444318
Husband Factor: Resurrection,5.3,5.85166894840377
The Super Parental Guardians,4.4,6.260379388809256
Oloibiri,5.1,5.84332632151896
Gang of the Caribbean,5.1,5.819485748067672
Kiss of Life,5.9,6.0715657611934555
Souk Bazaar,5.2,6.000544655983265
Everything About Her,7.2,6.620054511873315
Road To High & Low,6.6,5.9538660535188175
The Arbitration,5.0,6.386112533638654
The Last Egg,4.8,6.009543216400173
Gbomo Gbomo Express,5.0,6.44875160699371
Janoskians: Untold and Untrue,3.7,6.075685021584532
Crazy Beautiful You,7.0,6.193741489186414
Snervous Tyler Oakley,5.4,6.995348667362165
Sommore: The Reign Continues,7.0,6.152901620586385
Hajwala: The Missing Engine,2.0,5.945707999608773
Just the Way You Are,6.3,6.104754647101786
Dedemin Fişi,5.5,5.858823733147643
The Unmarried Wife,5.9,6.342133329503632
My Stupid Boss,7.1,6.446990337930174
The Third Party,6.1,5.930002864152189
Ojukokoro (Greed),6.6,6.126131527622647
Lakeeran,6.3,6.511452454747404
Time Out,6.0,6.695168426153738
Leave No Trace,7.1,6.50030299219617
Blade Runner 2049,8.0,7.315222827116433
12 Strong,6.5,7.075904681044506
It,7.3,6.89675045532521
Wind River,7.7,6.545717371609076
Sorry to Bother You,6.9,6.548785936260922
Dunkirk,7.8,7.65776513211229
Vice,7.2,7.856823132061203
Phantom Thread,7.4,6.630097108305236
Molly's Game,7.4,7.252667316101318
Den of Thieves,7.0,6.537796309962022
CHiPS,6.0,6.075653852212529
The Ballad of Buster Scruggs,7.3,6.312735755559403
Darkest Hour,7.4,7.012396622574251
Won't You Be My Neighbor?,8.4,7.151266939012623
The Ritual,6.3,5.61543092717562
Okja,7.3,6.430101056152351
Final Score,5.7,5.916239138119828
Rumble: The Indians Who Rocked the World,7.7,7.020923094313098
The Nightingale,7.3,6.04820691726065
Forgotten,7.4,5.342901401878531
Backtrace,3.8,5.912962607800968
Set It Up,6.5,6.028040529572138
Crooked House,6.3,6.520678647372198
The Cloverfield Paradox,5.5,5.4069423276800865
What Happened to Monday,6.8,6.270170287830481
Gerald's Game,6.5,5.8943867061724715
Roma,7.7,7.024669228686608
Adrift,6.6,5.579893724802057
Ghostland,6.4,5.599041108792448
The Bad Batch,5.2,5.2904340048125
Tully,7.0,6.497717205171184
The Guernsey Literary & Potato Peel Pie Society,7.3,6.8830995848894965
The Foreigner,7.0,6.218920599277082
"Can't Stop, Won't Stop: A Bad Boy Story",5.3,6.843426150792603
Outlaw King,6.9,6.968180957612181
Destination Wedding,6.0,6.046796388401521
Bird Box,6.6,6.367852891077174
The Babysitter,6.4,5.727957529825906
The Package,5.5,6.18188741660042
Replicas,5.5,6.075926474323843
Cam,5.9,5.676060890696592
Level 16,6.0,5.957763539284191
Abducted in Plain Sight,6.8,7.133898210855678
The Meyerowitz Stories (New and Selected),6.9,6.602597862353427
I Don't Feel at Home in This World Anymore,6.9,6.242009167143898
Step Sisters,5.4,6.156394464355105
The Shack,6.2,6.826078430613449
Calibre,6.8,6.229953928775872
Apostle,6.3,6.131337031658891
Beirut,6.4,6.065360467488342
To All the Boys I've Loved Before,7.1,6.319058578651179
Mirai,7.0,6.768128269523737
Bāhubali 2: The Conclusion,8.2,6.927284777139532
Berlin Syndrome,6.2,5.886560123507012
Icarus,7.9,7.134830531458438
The Kindergarten Teacher,6.7,6.1441162239800216
1922,6.2,6.794487651511411
Veronica,6.2,5.832363500651392
Little Italy,5.7,5.924870038125074
Hold the Dark,5.6,5.71824472752961
Mute,5.4,6.320281732469226
The Perfection,6.1,5.542748360932168
Red Joan,6.4,6.112917277333602
Bright,6.3,6.154931136299882
Kodachrome,6.8,6.3759123867526935
The Discovery,6.2,5.661677995761113
Extinction,5.8,5.748618626100093
The Book of Henry,6.5,6.401914401685879
Creep 2,6.4,5.576313423783253
Speed Kills,4.2,6.001310438606089
Black Mirror: Bandersnatch,7.1,6.235853807341085
The Night Comes for Us,6.9,6.007325973395262
Cargo,6.3,5.579206593369686
When We First Met,6.4,6.005120797122313
Mudbound,7.4,7.159795845687318
Anon,6.1,5.740028198282259
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",7.6,7.076579877314815
A-X-L,5.3,5.452750105984585
Hell Fest,5.5,5.403758263749893
Malevolent,4.8,5.362974523135388
Happy as Lazzaro,7.5,6.749771575545442
Everybody Knows,6.9,6.6109502882647595
22 July,6.8,6.908699286350754
Falls Around Her,6.3,6.072593375658613
Sand Castle,6.3,6.550768538685329
Buster's Mal Heart,6.2,6.255496694306501
On Body and Soul,7.5,6.304953123080898
Ben Is Back,6.7,6.424604289860496
Private Life,7.2,6.6698137476314105
Mirage,7.4,6.2614046219298185
Ravenous,5.8,5.155749553307678
RBG,7.6,6.962172312818414
An Evening with Beverly Luff Linn,5.8,6.383399485284432
Mary Magdalene,5.9,6.845661199990323
Dumplin',6.5,6.615417758350804
Tau,5.8,5.3198137498389375
Skins,6.1,6.207659941086738
Duck Butter,5.2,5.999707651396183
The Zookeeper's Wife,7.0,7.319819568131736
"Game Over, Man!",5.4,5.946389899377142
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,7.1,5.935385981542209
Victoria & Abdul,6.8,6.866856478030755
Hampstead,6.0,6.0512445698589445
Hannah Gadsby: Nanette,8.1,6.839676441707094
War Machine,6.0,7.029080660374281
Bad Genius,7.6,6.639964679163202
The Kissing Booth,5.9,6.0472984251647635
The Forgiven,5.9,6.152699464117003
King of Thieves,5.5,6.81097600914812
The Titan,4.8,5.7744894281574775
Security,5.7,5.5516514301571185
Mowgli: Legend of the Jungle,6.5,6.367190862409897
A Futile and Stupid Gesture,6.7,6.1541258057680555
How It Ends,5.0,5.866791285928676
Death Note,4.5,5.81567627211936
The After Party,5.7,5.460644964593206
Perfect Bid: The Contestant Who Knew Too Much,6.5,7.007466539324222
The Other Side of the Wind,6.7,6.5885181387166165
To the Bone,6.8,6.563599108286494
Goon: Last of the Enforcers,5.8,6.259185270471121
We the Animals,6.9,6.374086271923272
Reversing Roe,7.5,7.085591879264891
Beyond Skyline,5.3,5.014284155897142
The Bar,6.3,5.521449155415022
Errementari: The Blacksmith and the Devil,6.4,5.671118971766757
Illang: The Wolf Brigade,5.9,6.044528554496301
Shirkers,7.4,7.036801897535626
A Bad Moms Christmas,5.6,6.320007357538649
Welcome Home,5.2,5.675367132233506
Piercing,5.5,5.295645332579232
The Outsider,6.2,6.213896098269288
Indian Horse,7.2,6.465909362292975
Andhadhun,8.2,6.734129802201263
Unicorn Store,5.5,6.422550152633976
My Happy Family,7.4,6.557799067029369
Newness,6.3,6.207853307323466
Monster High: Electrified,5.3,6.254385691907531
No Escape Room,5.0,5.315322824958908
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,7.9,6.9256522962776526
The Week Of,5.2,6.444766750354066
iBoy,6.0,5.454376672383397
May the Devil Take You,5.9,5.576926087079932
The Breaker Upperers,5.9,6.031865507010931
What the Health,7.4,7.119650119489595
The Long Dumb Road,6.1,6.1289046742002675
Dude,5.2,6.322056998455633
The Debt Collector,5.8,5.79920005568584
Handsome Devil,7.0,6.356215060529671
Win It All,6.2,6.095057300761973
Tottaa Pataaka Item Maal,7.6,6.469018502256721
Joan Didion: The Center Will Not Hold,7.4,7.011202069793514
The Incredible Jessica James,6.5,5.697147497879897
Siberia,4.3,5.76100857289869
The Resistance Banker,6.9,6.917136233540341
John Mulaney: Kid Gorgeous at Radio City,7.9,5.908358802083324
The Saint,4.9,5.940032686200484
In Darkness,5.7,5.984795408472896
Sierra Burgess Is a Loser,5.8,6.237039794650644
Sad Hill Unearthed,7.4,6.91798323589537
Ibiza,5.2,5.818945238125586
Shimmer Lake,6.3,5.158224189818453
Hey Arnold! The Jungle Movie,7.5,6.2442290501327555
Fullmetal Alchemist,5.2,6.144577998812319
Animal World,6.4,5.877733549889478
Wheelman,6.4,5.641302191430084
Cristela Alonzo: Lower Classy,6.4,5.873771554239181
Brain on Fire,6.6,6.356195580731135
Bleach,6.4,6.053228734793857
You Get Me,4.7,5.8278307527324955
"My Teacher, My Obsession",4.4,6.152139080364044
Voyeur,6.1,7.396466484854477
Bathtubs Over Broadway,7.6,6.90556246593028
Psychokinesis,5.9,5.916930642871566
Adam Sandler: 100% Fresh,7.5,5.8859341486212875
Girl,7.1,6.480063346402627
The Polka King,5.9,6.27251467487081
Blame!,6.6,6.282121511926565
First They Killed My Father,7.2,7.334494200751504
MFKZ,6.7,6.003470207184027
Show Dogs,3.8,5.832980355923852
Girlfriend's Day,5.2,6.1247367252199405
The Resurrection of Gavin Stone,6.2,5.611276841244711
One of Us,7.0,7.0668161566228695
Taylor Swift: Reputation Stadium Tour,8.3,7.305249766702555
Godzilla: Planet of the Monsters,6.0,6.227026981067781
Like Father,6.1,6.4506993070519565
Fireworks,5.6,7.215241731910066
Godzilla: The Planet Eater,5.0,5.718752323760155
Amar,5.1,6.066431704770529
Birth of the Dragon,5.6,6.168707898461653
Outside In,6.7,6.497845041959357
Lu Over the Wall,6.8,6.316959236650156
Irreplaceable You,6.4,6.04107029138227
Sandy Wexler,5.2,6.485506869233681
Alex Strangelove,6.3,6.044620777888997
Gaga: Five Foot Two,7.0,7.023779693906798
Get Me Roger Stone,7.3,7.296355694485495
River's Edge,6.2,6.628437956656555
Animal Crackers,5.8,6.29689460323636
Mr. Roosevelt,6.2,6.103873222657572
Clive Davis: The Soundtrack of Our Lives,7.4,7.261358795563494
Ricky Gervais: Humanity,8.0,6.067948672919591
Lady J,6.8,6.104066877637316
The Christmas Chronicles,7.0,6.085536175396006
