title,imdb_score,predicted_score
The Haunting in Connecticut 2: Ghosts of Georgia,5.2,5.838327013160158
The Nut Job,5.7,6.515084825660158
Haider,8.1,6.439889513160158
Omar,7.5,6.077584825660158
Tom Segura: Completely Normal,7.7,6.890084825660158
We Steal Secrets: The Story of WikiLeaks,6.9,7.301217638160158
Search Party,5.6,6.165963731910158
Stand by Me Doraemon,7.3,6.562936388160158
Berserk: The Golden Age Arc III - The Advent,7.8,6.320748888160158
The Square,8.1,7.518014513160158
2 States,6.9,6.350045763160158
The Short Game,7.3,7.002389513160158
Highway,7.6,6.426217638160158
Jinxed,6.3,5.519479356910158
Dabbe: The Possession,6.8,5.831002794410158
Ralphie May: Imperfectly Yours,5.4,6.858834825660158
Mary Kom,6.8,6.675729356910158
"The Other One: The Long, Strange Trip of Bob Weir",7.3,6.904244981910158
Fukrey,6.9,6.381295763160158
Free Birds,5.8,6.357858263160158
Race 2,5.3,5.967233263160158
Birth Reborn,7.8,6.935983263160158
The Berlin File,6.6,5.802194200660158
Monty Python: The Meaning of Live,7.6,7.015573106910158
Imperial Dreams,6.7,6.318795763160158
Monty Python: Live (Mostly),7.6,7.342233263160158
LEGO DC Comics Super Heroes: Batman Be-Leaguered,6.5,5.645944200660158
Hasee Toh Phasee,6.8,6.142037950660158
The Boss: Anatomy of a Crime,7.3,6.304147325660158
Once Upon a Time in Mumbai Dobaara!,4.4,6.223092638160158
Jim Jefferies: Bare,8.0,6.005807481910158
Pizza,6.2,5.421823106910158
Boss,5.1,6.489694200660158
Madras Cafe,7.6,6.240670763160158
Ankhon Dekhi,8.0,6.416452013160158
Kai Po Che!,7.7,6.658639513160158
Anjaan,5.3,6.127877794410158
ABCD,6.3,6.704537950660158
Blind Detective,6.4,6.085397325660158
Satyagraha,5.9,7.562448106910158
Buddies,6.5,6.843698106910158
Khoobsurat,6.4,5.935983263160158
The Perfect Dictatorship,7.2,6.590768419410158
Bride for Rent,6.4,5.748483263160158
Selfie,6.0,7.388619981910158
Chashme Baddoor,5.4,6.388619981910158
Bombay Talkies,6.6,6.340280138160158
Humpty Sharma Ki Dulhania,6.0,6.207467638160158
Ragini MMS 2,3.9,5.919381700660158
Mission Blue,7.9,7.231881700660158
Chennai Express,6.0,6.197213731910158
Saheb Biwi Aur Gangster Returns,6.7,6.086373888160158
Raja Natwarlal,6.1,6.116647325660158
My Beautiful Broken Brain,7.0,6.930123888160158
Jim Gaffigan: Obsessed,7.6,6.796823106910158
Jeff Dunham: All Over the Map,7.1,5.719186388160158
Eyes of a Thief,6.6,6.404733263160158
Miss Granny,7.2,6.231881700660158
Aziz Ansari: Buried Alive,7.2,6.897897325660158
Print the Legend,7.0,7.623483263160158
The Butterfly's Dream,7.7,6.732369981910158
Tea Time,7.6,6.847604356910158
Mitt,6.9,6.744577013160158
Trailer Park Boys - Live in F**kin' Dublin,6.2,5.992623888160158
Ungli,5.8,6.363229356910158
When Love Happens,4.8,5.871041856910158
Marc Maron: Thinky Pain,7.3,6.022409044410158
Coming Soon,7.3,6.228463731910158
Born in Gaza,7.4,6.801217638160158
Tiger & Bunny: The Rising,6.7,6.416940294410158
My Own Man,6.4,6.875436388160158
SDU: Sex Duties Unit,5.9,5.758248888160158
City of God: 10 Years Later,6.4,6.769967638160158
October 1,6.4,6.490670763160158
The Amazing Praybeyt Benjamin,4.0,5.812936388160158
Free to Play,7.6,6.663522325660158
Inkaar,6.1,6.128366075660158
Dabbe 5: Curse of the Jinn,5.9,5.957467638160158
Diamonds in the Sky,7.4,6.629342638160158
Chhota Bheem and the ShiNobi Secret,8.6,6.613229356910158
Bhaji in Problem,7.1,6.479928575660158
Dedh Ishqiya,7.0,6.226022325660158
She's The One,6.3,6.115670763160158
Wedding Association,7.0,6.238229356910158
Chelsea Handler: Uganda Be Kidding Me Live,5.8,5.928170763160158
Ghadi,7.3,6.106393419410158
Swearnet: The Movie,6.0,6.257272325660158
E-Team,7.1,7.221139513160158
SampleThis,6.4,6.933541856910158
El Mago Pop,6.8,6.671334825660158
Ghanchakkar,5.8,6.095651231910158
Seven Souls in the Skull Castle,7.3,6.274850450660158
Giraffada,6.3,6.173287950660158
Pagpag: Siyam na Buhay,5.4,5.724069200660158
Anaamika,5.5,6.003366075660158
The Midas Touch,5.0,6.023873888160158
Chhota Bheem in the Incan Adventure,7.5,6.660104356910158
Mars at Sunrise,7.8,6.245553575660158
It Takes a Man and a Woman,6.7,6.129342638160158
Gori Tere Pyaar Mein,4.9,6.365670763160158
What the Fish,5.2,6.381295763160158
A Place in the Stars,6.2,6.229928575660158
Heritages,7.3,7.186471544410158
Trailer Park Boys: Live at the North Pole,6.7,5.993600450660158
One by Two,3.9,6.244577013160158
Romantik Komedi 2: Bekarlığa Veda,5.1,5.745553575660158
Chhota Bheem the Crown of Valhalla,7.6,6.693795763160158
The Land of Cards,5.5,6.223092638160158
Gollu Aur Pappu,3.8,6.223092638160158
Bobby Jasoos,5.5,6.029244981910158
Refugiado,6.4,6.084909044410158
Chhota Bheem Aur Hanuman,7.3,6.698678575660158
That Thing Called Tadhana,7.4,6.104928575660158
Must Be... Love,6.4,5.822213731910158
She's Dating the Gangster,7.0,6.068307481910158
Swearnet Live,5.3,5.954049669410158
Himmatwala,1.7,6.455514513160158
Chhota Bheem & Krishna vs Zimbara,9.1,6.730905138160158
Theeya Velai Seiyyanum Kumaru,5.3,6.191842638160158
A Fairly Odd Summer,3.8,6.402291856910158
Deliha,4.5,5.622506700660158
Chhota Bheem Neeli Pahaadi,8.7,6.703561388160158
Four Sisters and a Wedding,7.2,6.509225450660158
D.L. Hughley: Clear,6.8,5.827584825660158
Cold Harbour,5.2,5.500924669410158
Confusion Na Wa,7.0,6.364694200660158
Flower Girl,6.0,5.735787950660158
Blind Intersections,6.6,6.301217638160158
Doctor Bello,4.8,6.075631700660158
Chhota Bheem Dus pe Dus,5.1,6.722116075660158
Sigaram Thodu,6.1,5.956979356910158
Starting Over Again,8.3,7.331002794410158
Naan Sigappu Manithan,6.5,6.287057481910158
The War Against Women,7.3,7.014108263160158
The Royal Bengal Tiger,6.8,5.940866075660158
Settai,4.5,6.105905138160158
Na Bangaaru Talli,7.2,5.992135606910158
Wyatt Cenac: Brooklyn,6.3,5.912545763160158
Mumbai Delhi Mumbai,5.7,5.747506700660158
Hunt for the Wilderpeople,7.8,6.715280138160158
Hell or High Water,7.6,6.398873888160158
Legend,6.9,6.735787950660158
Blair Witch,5.0,5.587350450660158
War Dogs,7.1,7.224557481910158
Blackhat,5.4,6.069772325660158
The Take,6.3,5.992135606910158
Nocturnal Animals,7.5,6.916452013160158
Raw,7.0,6.079049669410158
The Hateful Eight,7.8,7.989205919410158
Pan,5.7,5.669869981910158
The Gift,7.0,7.563912950660158
Wild Card,5.6,6.048287950660158
"Hail, Caesar!",6.3,6.753366075660158
Crimson Peak,6.5,5.912545763160158
Bāhubali: The Beginning,8.0,6.755319200660158
Ouija: Origin of Evil,5.3,5.780221544410158
Sinister 2,5.3,5.658639513160158
The Edge of Seventeen,7.3,6.746530138160158
London Has Fallen,5.9,6.324655138160158
A Silent Voice: The Movie,8.1,6.978463731910158
Kung Fu Panda 3,7.1,6.873483263160158
Hush,6.6,5.712350450660158
Mr. Right,6.3,5.630319200660158
The Boy,6.0,5.726998888160158
Steve Jobs,7.2,7.279733263160158
The Conjuring 2,7.3,6.543893419410158
Home,6.6,6.517037950660158
Chappie,6.8,6.419381700660158
Gantz:O,7.1,6.093698106910158
In a Valley of Violence,6.0,5.942819200660158
A Monster Calls,7.4,6.956491075660158
Christine,6.9,6.658151231910158
Loving,7.0,6.360787950660158
The Danish Girl,7.1,6.561959825660158
Under the Shadow,6.8,5.973580919410158
The DUFF,6.4,6.032662950660158
Unfriended,5.5,5.821725450660158
Closet Monster,7.0,6.370553575660158
Self/less,6.5,6.093209825660158
The Fundamentals of Caring,7.3,6.528756700660158
"Hello, My Name Is Doris",6.6,6.128854356910158
Spectral,6.3,5.726998888160158
Other People,6.8,6.333932481910158
Circle,6.0,5.477975450660158
Batman: The Killing Joke,6.4,6.759225450660158
He Never Died,6.3,5.830026231910158
American Ultra,6.1,5.843209825660158
13th,8.2,7.455514513160158
Before I Wake,6.2,5.836373888160158
Blue Jay,7.2,5.985787950660158
Advantageous,6.2,5.863717638160158
Into the Inferno,7.2,7.142526231910158
Collateral Beauty,6.7,6.324655138160158
Beasts of No Nation,7.7,7.078073106910158
ARQ,6.3,5.517526231910158
The Forest,4.8,5.674264513160158
"What Happened, Miss Simone?",7.6,7.087838731910158
The Bye Bye Man,4.3,5.818795763160158
Ip Man 3,7.0,6.648873888160158
The Space Between Us,6.4,5.876412950660158
Demonic,5.3,5.476022325660158
Winter on Fire: Ukraine's Fight for Freedom,8.3,7.097116075660158
Mascots,5.8,6.065866075660158
The Siege of Jadotville,7.2,6.501412950660158
Visaranai,8.5,6.250436388160158
By the Sea,5.3,6.221627794410158
Team Foxcatcher,7.3,7.332467638160158
The Ridiculous 6,4.8,6.055123888160158
Bo Burnham: Make Happy,8.4,6.773873888160158
The Do-Over,5.7,6.068307481910158
Suffragette,6.9,6.903756700660158
Headshot,6.3,6.045358263160158
Jem and the Holograms,4.1,5.601998888160158
Sleight,5.9,5.695748888160158
Hot Girls Wanted,6.1,7.008737169410158
The Distinguished Citizen,7.5,6.409616075660158
"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.1,6.286569200660158
Mindhorn,6.3,5.898873888160158
I Am the Pretty Thing That Lives in the House,4.6,5.713327013160158
Pee-wee's Big Holiday,6.1,5.445748888160158
You're My Boss,6.3,5.884713731910158
White Girl,5.7,5.910104356910158
Frank & Lola,5.9,5.787545763160158
Barry,5.9,6.453073106910158
David Brent: Life on the Road,6.3,5.832467638160158
Güeros,7.4,6.412545763160158
Front Cover,6.4,5.935494981910158
Rocco,5.7,6.996041856910158
Ratchet & Clank,5.5,6.095651231910158
The Darkness,4.5,5.550729356910158
Marco Polo: One Hundred Eyes,7.8,5.969186388160158
Tramps,6.5,6.537545763160158
LEGO Marvel Super Heroes: Avengers Reassembled!,6.1,5.645944200660158
Marauders,5.5,5.822702013160158
Special Correspondents,5.8,6.230905138160158
Baaghi,5.3,5.556100450660158
Tallulah,6.7,6.155709825660158
Bert Kreischer: The Machine,7.6,5.917428575660158
Amanda Knox,6.9,7.003854356910158
Results,5.4,5.905221544410158
Sebastian Maniscalco: Why Would You Do That?,7.4,5.882272325660158
The Young Messiah,5.6,6.908639513160158
Term Life,5.5,5.913522325660158
For the Love of Spock,7.6,7.111276231910158
John Mulaney: The Comeback Kid,7.9,6.743600450660158
Incarnate,5.2,5.048287950660158
Message from the King,6.4,5.957955919410158
The Warriors Gate,5.4,5.599069200660158
Tig,7.4,7.004830919410158
Drishyam,8.2,6.853463731910158
Taxi Driver,6.0,6.366647325660158
The Dreamseller,6.0,6.365670763160158
Lavender,5.3,6.150338731910158
Ali Wong: Baby Cobra,7.5,5.858834825660158
Hyena Road,6.5,6.349557481910158
Septembers of Shiraz,7.9,6.220162950660158
A Very Murray Christmas,5.5,5.813424669410158
Divines,7.4,6.366159044410158
Audrie & Daisy,7.2,7.036569200660158
Always Be My Maybe,6.6,5.871530138160158
Pandora,6.6,6.232858263160158
Keith Richards: Under the Influence,7.1,6.871041856910158
"Surviving Compton: Dre, Suge and Michel'le",6.5,7.144967638160158
Colin Quinn: The New York Story,6.9,5.869577013160158
Hawaizaada,5.5,7.031686388160158
Riot,5.1,5.703561388160158
Kevin Hart: What Now?,5.9,7.058053575660158
Legends of the Hidden Temple,5.6,5.297799669410158
Veteran,7.0,5.757272325660158
Opening Night,6.0,5.826608263160158
Raman Raghav 2.0,7.4,6.448190294410158
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.3,5.820748888160158
6 Years,5.6,5.984811388160158
Shaun the Sheep: The Farmer's Llamas,6.8,6.145944200660158
Un + une,6.2,6.073190294410158
Ok Kanmani,7.4,6.272897325660158
True Memoirs of an International Assassin,5.9,5.945748888160158
High & Low The Movie,6.4,6.030709825660158
Strange Weather,6.0,6.439889513160158
The Lighthouse of the Orcas,6.7,6.067330919410158
Servant Of The People 2,6.2,5.775827013160158
Heneral Luna,7.3,6.806588731910158
Ordinary World,5.5,5.935983263160158
Mohenjo Daro,5.6,6.484323106910158
Dil Dhadakne Do,7.0,6.320260606910158
Toro,5.9,5.813912950660158
Riphagen the Untouchable,7.1,6.528756700660158
Gabbar Is Back,7.1,6.447213731910158
Demetri Martin: Live (At The Time),7.4,6.792428575660158
4K Fireplace,7.7,7.370065294410158
7 Years,6.7,6.142037950660158
Talvar,8.1,6.407662950660158
Brothers,6.4,6.308541856910158
Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,7.4,7.042916856910158
Pyaar Ka Punchnama 2,7.3,6.550729356910158
Much Loved,6.2,6.392526231910158
A Second Chance,8.6,6.912545763160158
Rebirth,4.9,5.947702013160158
Lang Tong,4.8,5.738717638160158
Manson Family Vacation,5.8,6.064401231910158
Gridlocked,5.8,6.014596544410158
Jimmy Carr: Funny Business,7.2,5.875924669410158
Aziz Ansari: Live at Madison Square Garden,6.6,5.815377794410158
The Next Skin,6.2,6.100045763160158
Chris Tucker: Live,6.3,7.015084825660158
"Dana Carvey: Straight White Male, 60",6.5,5.883248888160158
Justin Timberlake + The Tennessee Kids,7.6,6.950631700660158
Russell Peters: Almost Famous,6.6,5.941842638160158
Colin Quinn: Unconstitutional,7.1,5.821725450660158
Jim Jefferies: Freedumb,7.7,7.031686388160158
Asperger's Are Us,6.6,7.112741075660158
Tony Robbins: I Am Not Your Guru,6.6,7.171334825660158
Hunterrr,7.0,6.397897325660158
Belgica,6.7,6.491159044410158
Kapoor & Sons,7.7,6.143991075660158
Udta Punjab,7.7,6.588327013160158
Tamasha,7.3,6.264108263160158
Breaking the Bank,4.8,6.151803575660158
All About Asado,6.5,6.953073106910158
Chronically Metropolitan,4.9,6.282662950660158
Fate/Grand Order: First Order,5.7,6.412545763160158
Hannibal Buress: Comedy Camisado,6.6,5.965280138160158
Anjelah Johnson: Not Fancy,5.7,6.805123888160158
Force 2,6.2,5.769967638160158
Fitoor,5.4,6.287545763160158
Triumph in the Skies,4.3,5.912545763160158
In the Shadow of Iris,6.1,6.119577013160158
Mucize,7.6,7.213815294410158
The Ivory Game,7.9,7.090280138160158
Our Lovers,6.7,5.809030138160158
Beauty and the Bestie,4.6,6.230416856910158
Tom Segura: Mostly Stories,7.5,6.872994981910158
Dhanak,7.9,6.433053575660158
Jonah,5.4,5.449655138160158
Chocolate City: Vegas Strip,3.7,6.396920763160158
I'll Sleep When I'm Dead,6.6,6.961373888160158
Project Marathwada,6.5,6.452584825660158
ABCD 2,5.4,6.678170763160158
Ali Baba and the 7 Dwarfs,5.6,6.272897325660158
Te3n,7.3,6.529733263160158
"Chatô, The King of Brazil",5.4,6.656686388160158
The Guardian Brothers,5.4,6.591256700660158
Budhia Singh: Born to Run,7.6,6.474069200660158
Mercy,4.1,6.071237169410158
City of Joy,7.5,7.088327013160158
XOXO,5.3,6.347604356910158
Layla M.,6.6,6.313424669410158
Jessica Darling's It List,5.4,5.652291856910158
Garfunkel and Oates: Trying to be Special,7.3,5.816842638160158
Slam,6.1,5.958444200660158
The Blind Christ,5.8,6.440866075660158
Shaandaar,3.6,6.418405138160158
Rainbow Time,5.9,6.228952013160158
The Flower of Aleppo,5.4,6.344186388160158
The Worthy,5.1,5.079537950660158
You Are My Sunday,7.7,6.516061388160158
Black,4.3,5.816842638160158
The Lion Woman,6.6,6.553170763160158
7:19,5.8,6.430123888160158
Schubert in Love,5.0,5.981393419410158
Frank and Cindy,6.1,6.351510606910158
Dharam Sankat Mein,6.3,6.119577013160158
Puerto Ricans in Paris,5.3,6.035104356910158
Love O2O,6.4,5.962350450660158
Fifty,6.0,5.845651231910158
"Liar, Liar, Vampire",5.7,5.609811388160158
Patton Oswalt: Talking for Clapping,6.7,6.817819200660158
Selfie 69,6.1,5.537057481910158
Ricardo O'Farrill: Abrazo Genial,5.5,6.066354356910158
My Mother's Wound,7.3,6.571725450660158
Iliza Shlesinger: Confirmed Kills,6.6,5.966256700660158
Umrika,6.6,6.350534044410158
Journey to Greenland,6.3,6.255319200660158
Michael Che Matters,7.2,5.858834825660158
'76,5.6,6.257272325660158
Halal Love,6.3,5.933053575660158
100 Meters,7.5,6.354928575660158
Brent Morin: I'm Brent Morin,6.5,5.893991075660158
Joe Rogan: Triggered,7.4,6.811959825660158
Kyaa Kool Hain Hum 3,1.9,6.286569200660158
Olmo and the Seagull,7.2,6.527780138160158
The Beginning of Life,7.5,6.744577013160158
Offline: Are You Ready for the Next Level?,5.0,5.700631700660158
Phantom,5.9,5.634225450660158
MindGamers,3.6,5.315866075660158
David Cross: Making America Great Again,6.5,5.935006700660158
Jeff Dunham: Unhinged in Hollywood,6.7,5.784616075660158
Barcelona: A Love Untold,6.6,6.254342638160158
Sofía Niño de Rivera: Exposed,7.3,5.985787950660158
The Doll,5.2,5.494088731910158
U Turn,7.5,5.965768419410158
I Love You,4.7,5.954537950660158
Very Big Shot,6.9,6.043405138160158
The Heirs,5.7,6.181100450660158
Barakah Meets Barakah,6.3,5.661569200660158
Pettson and Findus: The Best Christmas Ever,5.5,6.448190294410158
Iliza Shlesinger: Freezing Hot,6.8,6.826608263160158
Katti Batti,4.6,6.291452013160158
Mike Epps: Don't Take It Personal,4.4,5.851022325660158
Ghost Patrol,5.1,6.085397325660158
Bangistan,4.5,6.689889513160158
Ludo,2.8,5.430612169410158
Born in Syria,7.7,6.909616075660158
Theo Von: No Offense,5.6,6.800241075660158
Ricardo O'Farrill: abrazo navideño,5.7,5.664987169410158
"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",6.5,5.954537950660158
#Rucker50,5.2,6.773873888160158
The Breakup Playlist,6.5,6.150827013160158
S Storm,5.1,5.933541856910158
HiGH&LOW: The Red Rain,6.1,6.160104356910158
The Massively Mixed-Up Middle School Mystery,7.3,5.476998888160158
Those who fear are dead,3.6,6.488717638160158
Poshter Girl,6.6,6.405221544410158
3000 Nights,7.0,6.426705919410158
Wazir,7.2,6.018991075660158
Motu Patlu: King Of Kings,6.5,6.734811388160158
The Love Affair,6.3,6.229928575660158
Everyday I Love You,7.0,6.224557481910158
Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,5.9,5.948678575660158
The CEO,5.6,6.270944200660158
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),6.8,5.981881700660158
Reggie Watts: Spatial,6.0,5.832955919410158
Aerials,1.5,5.873483263160158
Chhota Bheem in African Safari,6.5,6.683541856910158
Meet The in-Laws,6.0,5.915963731910158
Chris D'Elia: Incorrigible,6.4,6.971139513160158
Ordinary People,7.3,6.411080919410158
Couple Of Days,6.4,6.423287950660158
Kara Bela,6.7,6.193795763160158
Vince & Kath & James,6.8,5.911569200660158
Carlos Ballarta: el amor es de putos,7.0,5.900338731910158
Sen Benim HerŞeyimsin,6.2,6.182077013160158
Saawan,7.3,6.085885606910158
A Chaster Marriage,5.4,5.475045763160158
Misunderstanding,4.3,5.619577013160158
Eddie: Strongman,7.4,6.990670763160158
Cedric the Entertainer: Live from the Ville,6.2,5.852975450660158
Wedding Association 2: Circumcision,6.3,6.260690294410158
One in a Billion,6.7,6.807565294410158
Brahman Naman,5.5,6.080514513160158
XV Beyond the Tryline,6.8,7.017037950660158
Virunga: Gorillas in Peril,6.6,6.608834825660158
Santa Banta Pvt Ltd,2.7,6.192819200660158
Jada,5.4,5.903756700660158
Grandmother's Farm Part 2,5.4,5.295358263160158
Dieter Nuhr: Nuhr in Berlin,4.7,5.823678575660158
Niyazi Gül Dörtnala,4.5,6.078561388160158
Sila Samayangalil,5.8,6.370553575660158
Love Is a Story,6.0,5.710397325660158
Husband Factor,6.2,6.193307481910158
Husband Factor: Resurrection,5.3,5.741159044410158
The Super Parental Guardians,4.4,6.176217638160158
Oloibiri,5.1,5.916452013160158
Sam Kinison: The Scream Continues,6.1,6.570748888160158
Gang of the Caribbean,5.1,5.781686388160158
Kiss of Life,5.9,6.087350450660158
Souk Bazaar,5.2,5.968209825660158
Everything About Her,7.2,6.542428575660158
Road To High & Low,6.6,6.050241075660158
The Arbitration,5.0,6.371041856910158
The Last Egg,4.8,6.009713731910158
Jandino: Whatever it Takes,4.5,6.075631700660158
Gbomo Gbomo Express,5.0,6.373483263160158
Janoskians: Untold and Untrue,3.7,6.042428575660158
Crazy Beautiful You,7.0,6.145455919410158
Snervous Tyler Oakley,5.4,7.024362169410158
Sommore: The Reign Continues,7.0,6.134225450660158
Hajwala: The Missing Engine,2.0,5.950143419410158
Just the Way You Are,6.3,6.079537950660158
Dedemin Fişi,5.5,5.769479356910158
The Unmarried Wife,5.9,6.275338731910158
My Stupid Boss,7.1,6.416940294410158
The Third Party,6.1,5.847604356910158
Ojukokoro (Greed),6.6,5.959909044410158
Lakeeran,6.3,6.484323106910158
Time Out,6.0,6.883248888160158
Leave No Trace,7.1,6.500436388160158
Blade Runner 2049,8.0,7.375436388160158
12 Strong,6.5,7.102975450660158
It,7.3,6.935983263160158
Wind River,7.7,6.739694200660158
Sorry to Bother You,6.9,6.494088731910158
Dunkirk,7.8,7.810006700660158
Vice,7.2,7.847604356910158
Phantom Thread,7.4,6.614694200660158
Molly's Game,7.4,7.106881700660158
Den of Thieves,7.0,6.476022325660158
CHiPS,6.0,6.023873888160158
The Ballad of Buster Scruggs,7.3,6.506784044410158
Darkest Hour,7.4,6.990670763160158
Won't You Be My Neighbor?,8.4,7.156198106910158
The Ritual,6.3,5.721627794410158
Okja,7.3,6.420358263160158
Final Score,5.7,6.014108263160158
Rumble: The Indians Who Rocked the World,7.7,7.064889513160158
The Nightingale,7.3,6.091744981910158
Forgotten,7.4,5.388131700660158
Backtrace,3.8,5.942819200660158
Set It Up,6.5,5.994088731910158
Crooked House,6.3,6.411569200660158
The Cloverfield Paradox,5.5,5.589303575660158
What Happened to Monday,6.8,6.201119981910158
Gerald's Game,6.5,6.000436388160158
Roma,7.7,6.967233263160158
Adrift,6.6,5.660104356910158
The Beguiled,6.8,7.337350450660158
Ghostland,6.4,5.723092638160158
The Bad Batch,5.2,5.433541856910158
Tully,7.0,6.528756700660158
The Guernsey Literary & Potato Peel Pie Society,7.3,6.838815294410158
The Foreigner,7.0,6.202584825660158
"Can't Stop, Won't Stop: A Bad Boy Story",5.3,6.969186388160158
Outlaw King,6.9,7.017526231910158
Destination Wedding,6.0,6.092721544410158
Bird Box,6.6,6.493112169410158
The Babysitter,6.4,5.830514513160158
The Package,5.5,6.215280138160158
Replicas,5.5,6.109323106910158
Cam,5.9,5.786569200660158
Level 16,6.0,5.940866075660158
Abducted in Plain Sight,6.8,7.100045763160158
The Meyerowitz Stories (New and Selected),6.9,6.564889513160158
I Don't Feel at Home in This World Anymore,6.9,6.145944200660158
Step Sisters,5.4,6.121530138160158
The Shack,6.2,6.724069200660158
Calibre,6.8,6.244577013160158
Apostle,6.3,6.133737169410158
Beirut,6.4,6.065377794410158
To All the Boys I've Loved Before,7.1,6.331002794410158
Mirai,7.0,6.850045763160158
Bāhubali 2: The Conclusion,8.2,6.798287950660158
Berlin Syndrome,6.2,5.971139513160158
Icarus,7.9,7.072213731910158
The Kindergarten Teacher,6.7,6.166452013160158
1922,6.2,6.829049669410158
Veronica,6.2,5.895944200660158
Little Italy,5.7,5.892037950660158
Hold the Dark,5.6,5.733834825660158
Mute,5.4,6.299264513160158
The Perfection,6.1,5.739694200660158
Red Joan,6.4,6.231881700660158
Bright,6.3,6.062448106910158
Kodachrome,6.8,6.333444200660158
The Discovery,6.2,5.693307481910158
Extinction,5.8,5.870065294410158
The Book of Henry,6.5,6.325631700660158
Creep 2,6.4,5.676217638160158
Speed Kills,4.2,6.006295763160158
Black Mirror: Bandersnatch,7.1,6.266061388160158
The Night Comes for Us,6.9,5.926217638160158
Cargo,6.3,5.672311388160158
When We First Met,6.4,5.924752794410158
Mudbound,7.4,7.028268419410158
Anon,6.1,5.748971544410158
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",7.6,7.059030138160158
A-X-L,5.3,5.511178575660158
Hell Fest,5.5,5.510202013160158
Malevolent,4.8,5.442819200660158
Happy as Lazzaro,7.5,6.617623888160158
Everybody Knows,6.9,6.457467638160158
22 July,6.8,6.810494981910158
Falls Around Her,6.3,6.151803575660158
Sand Castle,6.3,6.506784044410158
Buster's Mal Heart,6.2,6.185983263160158
On Body and Soul,7.5,6.230905138160158
Ben Is Back,6.7,6.429147325660158
Private Life,7.2,6.627389513160158
Mirage,7.4,6.159127794410158
Ravenous,5.8,5.314889513160158
RBG,7.6,6.968698106910158
An Evening with Beverly Luff Linn,5.8,6.241647325660158
Mary Magdalene,5.9,6.907174669410158
Dumplin',6.5,6.585397325660158
Tau,5.8,5.407662950660158
Skins,6.1,6.167428575660158
Duck Butter,5.2,6.005319200660158
The Zookeeper's Wife,7.0,7.265084825660158
"Game Over, Man!",5.4,5.981881700660158
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,7.1,5.940866075660158
Victoria & Abdul,6.8,6.928659044410158
Hampstead,6.0,6.062936388160158
Hannah Gadsby: Nanette,8.1,6.876412950660158
War Machine,6.0,6.910104356910158
Bad Genius,7.6,6.475534044410158
The Kissing Booth,5.9,5.995553575660158
The Forgiven,5.9,6.103463731910158
King of Thieves,5.5,6.818795763160158
The Titan,4.8,5.774850450660158
Security,5.7,5.543405138160158
Mowgli: Legend of the Jungle,6.5,6.386178575660158
A Futile and Stupid Gesture,6.7,6.108834825660158
How It Ends,5.0,5.922311388160158
Death Note,4.5,5.696725450660158
The After Party,5.7,5.583444200660158
Perfect Bid: The Contestant Who Knew Too Much,6.5,7.146920763160158
The Other Side of the Wind,6.7,6.539498888160158
To the Bone,6.8,6.557077013160158
Goon: Last of the Enforcers,5.8,6.208444200660158
We the Animals,6.9,6.420846544410158
Reversing Roe,7.5,7.069772325660158
Beyond Skyline,5.3,5.153268419410158
The Bar,6.3,5.470162950660158
Errementari: The Blacksmith and the Devil,6.4,5.691842638160158
Illang: The Wolf Brigade,5.9,6.053170763160158
Shirkers,7.4,7.035592638160158
A Bad Moms Christmas,5.6,6.290475450660158
Welcome Home,5.2,5.782662950660158
Piercing,5.5,5.422311388160158
The Outsider,6.2,6.178659044410158
Indian Horse,7.2,6.462350450660158
Andhadhun,8.2,6.650827013160158
Unicorn Store,5.5,6.375924669410158
My Happy Family,7.4,6.520455919410158
Newness,6.3,6.188912950660158
Monster High: Electrified,5.3,6.358834825660158
No Escape Room,5.0,5.401315294410158
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,7.9,6.995065294410158
The Week Of,5.2,6.351022325660158
iBoy,6.0,5.431100450660158
May the Devil Take You,5.9,5.627389513160158
The Breaker Upperers,5.9,6.015084825660158
What the Health,7.4,7.114694200660158
The Long Dumb Road,6.1,6.118600450660158
Long Shot,7.4,6.704049669410158
Dude,5.2,6.329537950660158
The Debt Collector,5.8,5.821725450660158
Handsome Devil,7.0,6.306588731910158
Win It All,6.2,6.063424669410158
Tottaa Pataaka Item Maal,7.6,6.458444200660158
Trolls Holiday,6.1,5.739205919410158
Joan Didion: The Center Will Not Hold,7.4,7.015573106910158
The Incredible Jessica James,6.5,5.685006700660158
Siberia,4.3,5.633737169410158
The Resistance Banker,6.9,6.781686388160158
John Mulaney: Kid Gorgeous at Radio City,7.9,5.960397325660158
The Saint,4.9,5.902780138160158
In Darkness,5.7,5.952584825660158
Sierra Burgess Is a Loser,5.8,6.226022325660158
Sad Hill Unearthed,7.4,6.906198106910158
Ibiza,5.2,5.781198106910158
Shimmer Lake,6.3,5.356881700660158
